Date,Temperature (Celsius)
2023-03-11 20:42:48,28.81
2023-03-11 20:32:48,28.81
2023-03-11 20:22:48,28.81
2023-03-11 20:12:48,28.81
2023-03-11 20:02:48,28.81
2023-03-11 19:52:48,28.78
2023-03-11 19:42:48,28.81
2023-03-11 19:32:48,28.81
2023-03-11 19:22:48,28.79
2023-03-11 19:12:48,28.79
2023-03-11 19:02:48,28.80
2023-03-11 18:52:48,28.79
2023-03-11 18:42:48,28.80
2023-03-11 18:32:48,28.81
2023-03-11 18:22:48,28.81
2023-03-11 18:12:48,28.80
2023-03-11 18:02:48,28.85
2023-03-11 17:52:48,28.86
2023-03-11 17:42:48,28.88
2023-03-11 17:32:48,28.88
2023-03-11 17:22:48,28.86
2023-03-11 17:12:48,28.81
2023-03-11 17:02:48,28.78
2023-03-11 16:52:48,28.67
2023-03-11 16:42:48,28.52
2023-03-11 16:32:48,28.45
2023-03-11 16:22:48,28.35
2023-03-11 16:12:48,28.24
2023-03-11 16:02:48,28.13
2023-03-11 15:52:48,27.98
2023-03-11 15:42:48,27.79
2023-03-11 15:32:48,27.63
2023-03-11 15:22:48,27.39
2023-03-11 15:12:48,27.15
2023-03-11 15:02:48,26.77
2023-03-11 14:52:48,26.82
2023-03-11 14:42:48,27.10
2023-03-11 14:32:48,26.85
2023-03-11 14:22:48,26.91
2023-03-11 14:12:48,26.97
2023-03-11 14:02:49,26.94
2023-03-11 13:52:48,26.80
2023-03-11 13:42:48,27.12
2023-03-11 13:32:48,26.89
2023-03-11 13:22:48,27.23
2023-03-11 13:12:48,27.15
2023-03-11 13:02:48,26.94
2023-03-11 12:52:48,26.94
2023-03-11 12:42:48,27.19
2023-03-11 12:32:48,27.17
2023-03-11 12:22:48,26.84
2023-03-11 12:12:48,27.03
2023-03-11 12:02:48,27.13
2023-03-11 11:52:48,26.88
2023-03-11 11:42:48,27.20
2023-03-11 11:32:48,27.09
2023-03-11 11:22:48,26.80
2023-03-11 11:12:48,26.86
2023-03-11 11:02:48,26.76
2023-03-11 10:52:48,26.74
2023-03-11 10:42:48,26.63
2023-03-11 10:32:48,26.57
2023-03-11 10:22:48,26.39
2023-03-11 10:12:48,25.99
2023-03-11 10:02:48,25.65
2023-03-11 9:52:48,25.83
2023-03-11 9:42:48,26.27
2023-03-11 9:32:48,26.53
2023-03-11 9:22:48,26.11
2023-03-11 9:12:48,25.97
2023-03-11 9:02:48,26.51
2023-03-11 8:52:48,26.47
2023-03-11 8:42:48,26.23
2023-03-11 8:32:48,25.83
2023-03-11 8:22:49,25.61
2023-03-11 8:12:48,25.86
2023-03-11 8:02:48,26.62
2023-03-11 7:52:48,26.55
2023-03-11 7:42:48,26.29
2023-03-11 7:32:48,26.02
2023-03-11 7:22:48,25.80
2023-03-11 7:12:48,26.20
2023-03-11 7:02:48,26.61
2023-03-11 6:52:48,26.40
2023-03-11 6:42:48,26.14
2023-03-11 6:32:48,25.85
2023-03-11 6:22:48,25.64
2023-03-11 6:12:48,26.07
2023-03-11 6:02:48,26.52
2023-03-11 5:52:48,26.33
2023-03-11 5:42:48,26.06
2023-03-11 5:32:48,25.80
2023-03-11 5:22:48,25.69
2023-03-11 5:12:48,26.31
2023-03-11 5:02:48,26.53
2023-03-11 4:52:48,26.22
2023-03-11 4:42:48,25.94
2023-03-11 4:32:49,25.68
2023-03-11 4:22:48,25.78
2023-03-11 4:12:48,26.51
2023-03-11 4:02:48,27.09
2023-03-11 3:52:48,26.98
2023-03-11 3:42:48,26.81
2023-03-11 3:32:48,26.70
2023-03-11 3:22:48,26.38
2023-03-11 3:12:48,26.09
2023-03-11 3:02:48,25.81
2023-03-11 2:52:48,25.67
2023-03-11 2:42:48,26.30
2023-03-11 2:32:48,26.42
2023-03-11 2:22:48,26.16
2023-03-11 2:12:48,25.81
2023-03-11 2:02:48,25.60
2023-03-11 1:52:48,25.91
2023-03-11 1:42:48,26.51
2023-03-11 1:32:48,26.35
2023-03-11 1:22:48,26.11
2023-03-11 1:12:48,25.83
2023-03-11 1:02:48,26.00
2023-03-11 0:52:48,26.61
2023-03-11 0:42:48,26.43
2023-03-11 0:32:48,26.18
2023-03-11 0:22:48,25.83
2023-03-11 0:12:48,25.79
2023-03-11 0:02:48,26.48
2023-03-10 23:52:48,26.86
2023-03-10 23:42:48,26.60
2023-03-10 23:32:48,26.33
2023-03-10 23:22:48,25.97
2023-03-10 23:12:48,25.56
2023-03-10 23:02:48,25.67
2023-03-10 22:52:48,26.28
2023-03-10 22:42:48,26.38
2023-03-10 22:32:48,26.06
2023-03-10 22:22:48,25.60
2023-03-10 22:12:48,25.28
2023-03-10 22:02:48,25.42
2023-03-10 21:52:48,25.34
2023-03-10 21:42:48,25.52
2023-03-10 21:32:48,25.82
2023-03-10 21:22:48,26.39
2023-03-10 21:12:48,26.22
2023-03-10 21:02:48,26.56
2023-03-10 20:52:48,27.30
2023-03-10 20:42:48,27.40
2023-03-10 20:32:48,27.06
2023-03-10 20:22:48,26.62
2023-03-10 20:12:48,26.02
2023-03-10 20:02:48,25.82
2023-03-10 19:52:48,26.09
2023-03-10 19:42:48,26.29
2023-03-10 19:32:48,26.54
2023-03-10 19:22:48,26.81
2023-03-10 19:12:48,27.20
2023-03-10 19:02:48,27.70
2023-03-10 18:52:48,28.29
2023-03-10 18:42:48,28.90
2023-03-10 18:32:48,28.94
2023-03-10 18:22:48,29.00
2023-03-10 18:12:48,28.97
2023-03-10 18:02:48,29.05
2023-03-10 17:52:48,29.11
2023-03-10 17:42:48,29.22
2023-03-10 17:32:48,29.29
2023-03-10 17:22:48,29.34
2023-03-10 17:12:48,29.35
2023-03-10 17:02:48,29.31
2023-03-10 16:52:48,29.29
2023-03-10 16:42:48,29.17
2023-03-10 16:32:48,29.07
2023-03-10 16:22:48,29.00
2023-03-10 16:12:48,28.86
2023-03-10 16:02:48,28.77
2023-03-10 15:52:48,28.62
2023-03-10 15:42:48,28.52
2023-03-10 15:32:48,28.40
2023-03-10 15:22:48,28.30
2023-03-10 15:12:48,28.23
2023-03-10 15:02:48,28.09
2023-03-10 14:52:48,27.99
2023-03-10 14:42:48,27.82
2023-03-10 14:32:49,27.74
2023-03-10 14:22:48,27.59
2023-03-10 14:12:48,27.49
2023-03-10 14:02:48,27.34
2023-03-10 13:52:48,27.26
2023-03-10 13:42:48,27.12
2023-03-10 13:32:48,26.92
2023-03-10 13:22:48,26.78
2023-03-10 13:12:48,26.47
2023-03-10 13:02:48,26.13
2023-03-10 12:52:48,25.59
2023-03-10 12:42:48,25.52
2023-03-10 12:32:48,25.67
2023-03-10 12:22:48,25.53
2023-03-10 12:12:48,25.36
2023-03-10 12:02:48,25.59
2023-03-10 11:52:48,25.80
2023-03-10 11:42:48,26.08
2023-03-10 11:32:48,26.29
2023-03-10 11:22:48,26.71
2023-03-10 11:12:48,27.48
2023-03-10 11:02:48,27.84
2023-03-10 10:52:48,27.79
2023-03-10 10:42:48,27.59
2023-03-10 10:32:48,27.39
2023-03-10 10:22:48,27.22
2023-03-10 10:12:48,26.97
2023-03-10 10:02:48,27.27
2023-03-10 9:52:48,27.80
2023-03-10 9:42:48,27.73
2023-03-10 9:32:48,27.70
2023-03-10 9:22:48,27.66
2023-03-10 9:12:48,27.61
2023-03-10 9:02:48,27.59
2023-03-10 8:52:48,27.55
2023-03-10 8:42:48,27.50
2023-03-10 8:32:48,27.46
2023-03-10 8:22:48,27.40
2023-03-10 8:12:48,27.31
2023-03-10 8:02:48,27.27
2023-03-10 7:52:48,27.12
2023-03-10 7:42:48,26.98
2023-03-10 7:32:48,27.04
2023-03-10 7:22:48,26.87
2023-03-10 7:12:48,26.87
2023-03-10 7:02:48,27.25
2023-03-10 6:52:48,27.18
2023-03-10 6:42:48,27.06
2023-03-10 6:32:48,26.93
2023-03-10 6:22:48,26.82
2023-03-10 6:12:48,27.07
2023-03-10 6:02:48,27.22
2023-03-10 5:52:48,27.11
2023-03-10 5:42:48,26.98
2023-03-10 5:32:48,26.83
2023-03-10 5:22:48,26.88
2023-03-10 5:12:48,27.20
2023-03-10 5:02:48,27.15
2023-03-10 4:52:48,27.05
2023-03-10 4:42:48,26.88
2023-03-10 4:32:48,26.77
2023-03-10 4:22:48,26.75
2023-03-10 4:12:48,26.88
2023-03-10 4:02:48,26.83
2023-03-10 3:52:48,27.20
2023-03-10 3:42:48,27.11
2023-03-10 3:32:48,27.05
2023-03-10 3:22:48,26.93
2023-03-10 3:12:48,26.79
2023-03-10 3:02:48,26.65
2023-03-10 2:52:48,26.63
2023-03-10 2:42:48,26.73
2023-03-10 2:32:48,26.56
2023-03-10 2:22:48,26.78
2023-03-10 2:12:48,26.61
2023-03-10 2:02:48,26.55
2023-03-10 1:52:48,26.75
2023-03-10 1:42:48,26.58
2023-03-10 1:32:48,26.51
2023-03-10 1:22:48,26.80
2023-03-10 1:12:48,26.67
2023-03-10 1:02:48,26.52
2023-03-10 0:52:48,26.76
2023-03-10 0:42:48,26.63
2023-03-10 0:32:48,26.40
2023-03-10 0:22:48,26.38
2023-03-10 0:12:48,26.75
2023-03-10 0:02:48,26.58
2023-03-09 23:52:48,26.49
2023-03-09 23:42:48,26.32
2023-03-09 23:32:48,26.20
2023-03-09 23:22:48,26.01
2023-03-09 23:12:48,26.01
2023-03-09 23:02:48,25.89
2023-03-09 22:52:48,25.57
2023-03-09 22:42:48,25.18
2023-03-09 22:32:48,24.55
2023-03-09 22:22:48,24.56
2023-03-09 22:12:48,24.82
2023-03-09 22:02:48,25.22
2023-03-09 21:52:48,25.19
2023-03-09 21:42:48,25.07
2023-03-09 21:32:49,25.18
2023-03-09 21:22:48,25.40
2023-03-09 21:12:48,25.98
2023-03-09 21:02:48,26.85
2023-03-09 20:52:48,26.91
2023-03-09 20:42:48,26.90
2023-03-09 20:32:48,26.82
2023-03-09 20:22:48,26.77
2023-03-09 20:12:48,26.67
2023-03-09 20:02:48,26.55
2023-03-09 19:52:48,26.37
2023-03-09 19:42:48,26.11
2023-03-09 19:32:49,25.75
2023-03-09 19:22:48,25.41
2023-03-09 19:12:48,25.25
2023-03-09 19:02:48,25.34
2023-03-09 18:52:48,25.33
2023-03-09 18:42:48,25.32
2023-03-09 18:32:48,25.42
2023-03-09 18:22:48,25.26
2023-03-09 18:12:48,25.22
2023-03-09 18:02:48,25.14
2023-03-09 17:52:48,25.17
2023-03-09 17:42:48,24.94
2023-03-09 17:32:48,24.66
2023-03-09 17:22:48,24.84
2023-03-09 17:12:48,24.78
2023-03-09 17:02:48,24.59
2023-03-09 16:52:48,24.56
2023-03-09 16:42:48,24.55
2023-03-09 16:32:48,24.64
2023-03-09 16:22:48,24.61
2023-03-09 16:12:48,24.62
2023-03-09 16:02:48,24.57
2023-03-09 15:52:48,24.62
2023-03-09 15:42:48,24.63
2023-03-09 15:32:48,24.60
2023-03-09 15:22:48,24.67
2023-03-09 15:12:48,24.69
2023-03-09 15:02:48,24.77
2023-03-09 14:52:48,24.82
2023-03-09 14:42:48,24.85
2023-03-09 14:32:48,24.94
2023-03-09 14:22:48,24.99
2023-03-09 14:12:48,25.01
2023-03-09 14:02:48,24.91
2023-03-09 13:52:49,25.07
2023-03-09 13:42:48,25.37
2023-03-09 13:32:48,25.49
2023-03-09 13:22:48,25.74
2023-03-09 13:12:48,26.19
2023-03-09 13:02:48,26.80
2023-03-09 12:52:49,27.55
2023-03-09 12:42:48,28.16
2023-03-09 12:32:48,28.15
2023-03-09 12:22:48,28.05
2023-03-09 12:12:48,28.08
2023-03-09 12:02:48,28.04
2023-03-09 11:52:48,27.90
2023-03-09 11:42:48,27.91
2023-03-09 11:32:48,27.90
2023-03-09 11:22:48,27.85
2023-03-09 11:12:48,27.87
2023-03-09 11:02:48,27.82
2023-03-09 10:52:48,27.78
2023-03-09 10:42:48,27.62
2023-03-09 10:32:48,27.49
2023-03-09 10:22:48,27.32
2023-03-09 10:12:48,27.23
2023-03-09 10:02:48,27.02
2023-03-09 9:52:48,26.81
2023-03-09 9:42:48,26.56
2023-03-09 9:32:48,26.71
2023-03-09 9:22:48,27.12
2023-03-09 9:12:48,27.04
2023-03-09 9:02:48,26.92
2023-03-09 8:52:48,26.79
2023-03-09 8:42:48,26.65
2023-03-09 8:32:48,26.36
2023-03-09 8:22:48,26.22
2023-03-09 8:12:48,26.05
2023-03-09 8:02:49,26.36
2023-03-09 7:52:48,26.56
2023-03-09 7:42:48,26.35
2023-03-09 7:32:48,26.12
2023-03-09 7:22:48,25.89
2023-03-09 7:12:48,25.81
2023-03-09 7:02:48,26.56
2023-03-09 6:52:48,26.52
2023-03-09 6:42:48,26.34
2023-03-09 6:32:48,26.09
2023-03-09 6:22:48,25.84
2023-03-09 6:12:48,25.95
2023-03-09 6:02:48,26.65
2023-03-09 5:52:48,26.51
2023-03-09 5:42:48,26.32
2023-03-09 5:32:48,26.09
2023-03-09 5:22:48,25.87
2023-03-09 5:12:48,26.35
2023-03-09 5:02:48,26.71
2023-03-09 4:52:48,26.48
2023-03-09 4:42:48,26.22
2023-03-09 4:32:48,25.95
2023-03-09 4:22:48,26.07
2023-03-09 4:12:48,26.78
2023-03-09 4:02:48,26.56
2023-03-09 3:52:48,26.32
2023-03-09 3:42:48,26.17
2023-03-09 3:32:48,26.46
2023-03-09 3:22:48,27.16
2023-03-09 3:12:48,27.09
2023-03-09 3:02:48,26.96
2023-03-09 2:52:48,26.84
2023-03-09 2:42:48,26.68
2023-03-09 2:32:48,26.45
2023-03-09 2:22:48,26.20
2023-03-09 2:12:48,25.93
2023-03-09 2:02:48,26.02
2023-03-09 1:52:48,26.44
2023-03-09 1:42:48,26.22
2023-03-09 1:32:48,25.85
2023-03-09 1:22:48,25.49
2023-03-09 1:12:49,25.05
2023-03-09 1:02:48,25.02
2023-03-09 0:52:48,25.37
2023-03-09 0:42:48,25.23
2023-03-09 0:32:48,25.30
2023-03-09 0:22:48,25.70
2023-03-09 0:12:48,26.43
2023-03-09 0:02:48,27.23
2023-03-08 23:52:48,27.10
2023-03-08 23:42:48,26.88
2023-03-08 23:32:48,26.63
2023-03-08 23:22:48,26.34
2023-03-08 23:12:48,25.79
2023-03-08 23:02:48,25.14
2023-03-08 22:52:48,24.43
2023-03-08 22:42:48,24.66
2023-03-08 22:32:48,24.89
2023-03-08 22:22:48,25.25
2023-03-08 22:12:48,25.68
2023-03-08 22:02:48,26.25
2023-03-08 21:52:49,26.83
2023-03-08 21:42:48,27.68
2023-03-08 21:32:48,28.46
2023-03-08 21:22:48,28.45
2023-03-08 21:12:48,28.47
2023-03-08 21:02:48,28.44
2023-03-08 20:52:48,28.45
2023-03-08 20:42:48,28.51
2023-03-08 20:32:48,28.52
2023-03-08 20:22:48,28.52
2023-03-08 20:12:48,28.51
2023-03-08 20:02:48,28.56
2023-03-08 19:52:48,28.56
2023-03-08 19:42:48,28.57
2023-03-08 19:32:48,28.60
2023-03-08 19:22:48,28.67
2023-03-08 19:12:48,28.61
2023-03-08 19:02:48,28.74
2023-03-08 18:52:48,28.75
2023-03-08 18:42:48,28.79
2023-03-08 18:32:48,28.81
2023-03-08 18:22:48,28.85
2023-03-08 18:12:48,28.92
2023-03-08 18:02:48,29.02
2023-03-08 17:52:48,29.14
2023-03-08 17:42:48,29.31
2023-03-08 17:32:48,29.44
2023-03-08 17:22:48,29.56
2023-03-08 17:12:48,29.55
2023-03-08 17:02:48,29.46
2023-03-08 16:52:48,29.39
2023-03-08 16:42:48,29.28
2023-03-08 16:32:48,29.24
2023-03-08 16:22:48,29.10
2023-03-08 16:12:48,28.96
2023-03-08 16:02:48,28.81
2023-03-08 15:52:48,28.75
2023-03-08 15:42:48,28.56
2023-03-08 15:32:48,28.48
2023-03-08 15:22:48,28.34
2023-03-08 15:12:48,28.22
2023-03-08 15:02:48,28.08
2023-03-08 14:52:48,27.99
2023-03-08 14:42:48,27.83
2023-03-08 14:32:48,27.76
2023-03-08 14:22:48,27.67
2023-03-08 14:12:48,27.57
2023-03-08 14:02:48,27.50
2023-03-08 13:52:48,27.40
2023-03-08 13:42:48,27.35
2023-03-08 13:32:48,27.29
2023-03-08 13:22:48,27.20
2023-03-08 13:12:48,27.13
2023-03-08 13:02:48,27.07
2023-03-08 12:52:48,26.91
2023-03-08 12:42:48,26.79
2023-03-08 12:32:48,26.64
2023-03-08 12:22:48,26.35
2023-03-08 12:12:48,26.04
2023-03-08 12:02:48,25.47
2023-03-08 11:52:48,24.82
2023-03-08 11:42:48,25.04
2023-03-08 11:32:48,25.29
2023-03-08 11:22:48,25.57
2023-03-08 11:12:48,26.03
2023-03-08 11:02:48,26.50
2023-03-08 10:52:48,27.22
2023-03-08 10:42:48,28.06
2023-03-08 10:32:48,28.18
2023-03-08 10:22:48,28.10
2023-03-08 10:12:48,28.08
2023-03-08 10:02:48,28.01
2023-03-08 9:52:48,27.97
2023-03-08 9:42:48,27.87
2023-03-08 9:32:48,27.79
2023-03-08 9:22:48,27.64
2023-03-08 9:12:48,27.50
2023-03-08 9:02:48,27.35
2023-03-08 8:52:48,27.29
2023-03-08 8:42:48,27.21
2023-03-08 8:32:48,27.06
2023-03-08 8:22:48,26.88
2023-03-08 8:12:48,26.71
2023-03-08 8:02:48,26.43
2023-03-08 7:52:48,26.49
2023-03-08 7:42:48,26.54
2023-03-08 7:32:48,26.29
2023-03-08 7:22:48,26.04
2023-03-08 7:12:48,25.81
2023-03-08 7:02:48,26.27
2023-03-08 6:52:48,26.78
2023-03-08 6:42:48,26.56
2023-03-08 6:32:48,26.51
2023-03-08 6:22:48,27.00
2023-03-08 6:12:48,27.21
2023-03-08 6:02:48,27.13
2023-03-08 5:52:48,27.05
2023-03-08 5:42:48,26.94
2023-03-08 5:32:48,26.84
2023-03-08 5:22:48,26.76
2023-03-08 5:12:48,26.56
2023-03-08 5:02:48,26.33
2023-03-08 4:52:48,26.10
2023-03-08 4:42:48,25.93
2023-03-08 4:32:48,26.26
2023-03-08 4:22:48,26.55
2023-03-08 4:12:48,26.32
2023-03-08 4:02:48,26.10
2023-03-08 3:52:48,25.79
2023-03-08 3:42:48,25.74
2023-03-08 3:32:48,26.48
2023-03-08 3:22:48,26.54
2023-03-08 3:12:48,26.30
2023-03-08 3:02:48,26.07
2023-03-08 2:52:48,26.00
2023-03-08 2:42:48,26.69
2023-03-08 2:32:48,27.18
2023-03-08 2:22:48,27.11
2023-03-08 2:12:48,27.05
2023-03-08 2:02:48,26.83
2023-03-08 1:52:48,26.68
2023-03-08 1:42:48,26.35
2023-03-08 1:32:48,26.20
2023-03-08 1:22:48,26.11
2023-03-08 1:12:48,26.80
2023-03-08 1:02:48,26.85
2023-03-08 0:52:48,26.72
2023-03-08 0:42:48,26.73
2023-03-08 0:32:48,27.05
2023-03-08 0:22:48,27.76
2023-03-08 0:12:48,27.74
2023-03-08 0:02:48,27.73
2023-03-07 23:52:48,27.74
2023-03-07 23:42:48,27.72
2023-03-07 23:32:48,27.71
2023-03-07 23:22:48,27.60
2023-03-07 23:12:48,27.53
2023-03-07 23:02:48,27.48
2023-03-07 22:52:48,27.35
2023-03-07 22:42:48,27.20
2023-03-07 22:32:48,27.04
2023-03-07 22:22:48,26.76
2023-03-07 22:12:48,26.38
2023-03-07 22:02:48,25.85
2023-03-07 21:52:48,26.05
2023-03-07 21:42:48,26.74
2023-03-07 21:32:48,27.55
2023-03-07 21:22:48,27.54
2023-03-07 21:12:48,27.51
2023-03-07 21:02:48,27.39
2023-03-07 20:52:48,27.32
2023-03-07 20:42:48,27.28
2023-03-07 20:32:48,27.21
2023-03-07 20:22:48,27.07
2023-03-07 20:12:47,26.90
2023-03-07 20:02:47,26.75
2023-03-07 19:52:47,26.38
2023-03-07 19:42:47,26.04
2023-03-07 19:32:47,25.52
2023-03-07 19:22:47,25.94
2023-03-07 19:12:47,26.88
2023-03-07 19:02:47,26.91
2023-03-07 18:52:47,26.78
2023-03-07 18:42:47,26.59
2023-03-07 18:32:47,26.38
2023-03-07 18:22:47,26.11
2023-03-07 18:12:47,25.66
2023-03-07 18:02:47,24.89
2023-03-07 17:52:47,24.09
2023-03-07 17:42:47,23.87
2023-03-07 17:32:47,24.10
2023-03-07 17:22:47,24.29
2023-03-07 17:12:47,24.46
2023-03-07 17:02:47,24.53
2023-03-07 16:52:47,24.56
2023-03-07 16:42:47,24.59
2023-03-07 16:32:47,24.57
2023-03-07 16:22:47,24.58
2023-03-07 16:12:47,24.62
2023-03-07 16:02:47,24.65
2023-03-07 15:52:47,24.57
2023-03-07 15:42:47,24.61
2023-03-07 15:32:47,24.67
2023-03-07 15:22:47,24.75
2023-03-07 15:12:47,24.81
2023-03-07 15:02:47,24.98
2023-03-07 14:52:47,25.23
2023-03-07 14:42:47,25.46
2023-03-07 14:32:47,25.83
2023-03-07 14:22:47,26.36
2023-03-07 14:12:47,26.96
2023-03-07 14:02:48,26.71
2023-03-07 13:52:47,26.35
2023-03-07 13:42:47,26.09
2023-03-07 13:32:47,26.01
2023-03-07 13:22:47,26.32
2023-03-07 13:12:47,26.83
2023-03-07 13:02:47,27.44
2023-03-07 12:52:48,27.73
2023-03-07 12:42:47,27.55
2023-03-07 12:32:47,27.53
2023-03-07 12:22:47,27.49
2023-03-07 12:12:47,27.43
2023-03-07 12:02:47,27.39
2023-03-07 11:52:47,27.40
2023-03-07 11:42:47,27.36
2023-03-07 11:32:47,27.21
2023-03-07 11:22:47,27.17
2023-03-07 11:12:47,27.02
2023-03-07 11:02:47,26.90
2023-03-07 10:52:47,26.73
2023-03-07 10:42:47,26.64
2023-03-07 10:32:47,26.54
2023-03-07 10:22:47,26.32
2023-03-07 10:12:47,26.10
2023-03-07 10:02:47,25.80
2023-03-07 9:52:47,25.54
2023-03-07 9:42:47,25.97
2023-03-07 9:32:47,26.78
2023-03-07 9:22:47,26.79
2023-03-07 9:12:47,26.71
2023-03-07 9:02:47,26.50
2023-03-07 8:52:48,26.33
2023-03-07 8:42:47,26.19
2023-03-07 8:32:47,26.20
2023-03-07 8:22:47,26.86
2023-03-07 8:12:47,26.79
2023-03-07 8:02:47,26.76
2023-03-07 7:52:47,26.60
2023-03-07 7:42:47,26.47
2023-03-07 7:32:47,26.31
2023-03-07 7:22:47,26.10
2023-03-07 7:12:47,25.90
2023-03-07 7:02:47,26.05
2023-03-07 6:52:47,26.81
2023-03-07 6:42:47,26.82
2023-03-07 6:32:47,26.79
2023-03-07 6:22:47,26.71
2023-03-07 6:12:47,26.56
2023-03-07 6:02:47,26.43
2023-03-07 5:52:47,26.30
2023-03-07 5:42:47,26.06
2023-03-07 5:32:47,25.82
2023-03-07 5:22:47,25.77
2023-03-07 5:12:47,26.49
2023-03-07 5:02:47,26.69
2023-03-07 4:52:47,26.56
2023-03-07 4:42:47,26.39
2023-03-07 4:32:47,26.14
2023-03-07 4:22:47,25.97
2023-03-07 4:12:47,25.89
2023-03-07 4:02:47,26.74
2023-03-07 3:52:47,26.73
2023-03-07 3:42:47,26.53
2023-03-07 3:32:47,26.35
2023-03-07 3:22:47,26.13
2023-03-07 3:12:48,25.84
2023-03-07 3:02:47,25.66
2023-03-07 2:52:47,26.21
2023-03-07 2:42:47,26.63
2023-03-07 2:32:47,26.36
2023-03-07 2:22:47,26.17
2023-03-07 2:12:47,26.01
2023-03-07 2:02:47,26.17
2023-03-07 1:52:47,26.64
2023-03-07 1:42:47,26.45
2023-03-07 1:32:47,26.20
2023-03-07 1:22:47,25.92
2023-03-07 1:12:48,25.87
2023-03-07 1:02:47,26.60
2023-03-07 0:52:47,26.42
2023-03-07 0:42:47,26.17
2023-03-07 0:32:47,25.85
2023-03-07 0:22:47,25.70
2023-03-07 0:12:47,26.25
2023-03-07 0:02:47,26.54
2023-03-06 23:52:47,26.27
2023-03-06 23:42:47,26.01
2023-03-06 23:32:48,26.25
2023-03-06 23:22:47,26.94
2023-03-06 23:12:47,26.96
2023-03-06 23:02:47,27.10
2023-03-06 22:52:47,27.07
2023-03-06 22:42:47,26.95
2023-03-06 22:32:47,26.80
2023-03-06 22:22:47,26.52
2023-03-06 22:12:47,26.22
2023-03-06 22:02:47,25.74
2023-03-06 21:52:47,25.58
2023-03-06 21:42:47,25.55
2023-03-06 21:32:47,25.65
2023-03-06 21:22:47,25.90
2023-03-06 21:12:47,26.41
2023-03-06 21:02:47,27.19
2023-03-06 20:52:47,27.83
2023-03-06 20:42:47,27.70
2023-03-06 20:32:47,27.58
2023-03-06 20:22:47,27.53
2023-03-06 20:12:47,27.47
2023-03-06 20:02:47,27.34
2023-03-06 19:52:47,27.27
2023-03-06 19:42:47,27.16
2023-03-06 19:32:47,27.04
2023-03-06 19:22:47,26.84
2023-03-06 19:12:47,26.70
2023-03-06 19:02:47,26.43
2023-03-06 18:52:47,26.20
2023-03-06 18:42:47,25.71
2023-03-06 18:32:47,25.09
2023-03-06 18:22:47,24.42
2023-03-06 18:12:47,24.75
2023-03-06 18:02:47,24.95
2023-03-06 17:52:47,24.91
2023-03-06 17:42:47,25.00
2023-03-06 17:32:47,25.23
2023-03-06 17:22:47,25.38
2023-03-06 17:12:47,25.56
2023-03-06 17:02:47,25.76
2023-03-06 16:52:47,25.87
2023-03-06 16:42:47,26.15
2023-03-06 16:32:47,26.55
2023-03-06 16:22:47,26.33
2023-03-06 16:12:47,25.52
2023-03-06 16:02:47,25.03
2023-03-06 15:52:47,25.02
2023-03-06 15:42:47,25.06
2023-03-06 15:32:47,25.26
2023-03-06 15:22:47,25.46
2023-03-06 15:12:47,25.74
2023-03-06 15:02:47,26.16
2023-03-06 14:52:47,25.37
2023-03-06 14:42:47,24.64
2023-03-06 14:32:47,24.79
2023-03-06 14:22:47,24.81
2023-03-06 14:12:47,24.85
2023-03-06 14:02:47,24.94
2023-03-06 13:52:47,25.24
2023-03-06 13:42:47,25.61
2023-03-06 13:32:47,26.03
2023-03-06 13:22:47,26.48
2023-03-06 13:12:47,27.13
2023-03-06 13:02:47,27.92
2023-03-06 12:52:47,28.04
2023-03-06 12:42:47,27.98
2023-03-06 12:32:47,27.90
2023-03-06 12:22:47,27.87
2023-03-06 12:12:47,27.85
2023-03-06 12:02:47,27.75
2023-03-06 11:52:47,27.69
2023-03-06 11:42:47,27.55
2023-03-06 11:32:47,27.43
2023-03-06 11:22:47,27.33
2023-03-06 11:12:47,27.30
2023-03-06 11:02:47,27.29
2023-03-06 10:52:47,27.24
2023-03-06 10:42:47,27.07
2023-03-06 10:32:47,26.98
2023-03-06 10:22:47,26.98
2023-03-06 10:12:47,26.99
2023-03-06 10:02:47,26.92
2023-03-06 9:52:47,26.90
2023-03-06 9:42:47,26.81
2023-03-06 9:32:47,26.80
2023-03-06 9:22:47,26.79
2023-03-06 9:12:47,26.66
2023-03-06 9:02:47,26.51
2023-03-06 8:52:47,26.35
2023-03-06 8:42:47,26.16
2023-03-06 8:32:47,25.89
2023-03-06 8:22:47,25.66
2023-03-06 8:12:47,25.22
2023-03-06 8:02:47,24.80
2023-03-06 7:52:47,25.32
2023-03-06 7:42:47,25.17
2023-03-06 7:32:47,24.79
2023-03-06 7:22:47,24.49
2023-03-06 7:12:47,25.00
2023-03-06 7:02:47,25.31
2023-03-06 6:52:47,24.92
2023-03-06 6:42:47,24.52
2023-03-06 6:32:47,24.33
2023-03-06 6:22:47,24.82
2023-03-06 6:12:47,25.34
2023-03-06 6:02:48,25.13
2023-03-06 5:52:47,24.71
2023-03-06 5:42:47,24.30
2023-03-06 5:32:47,24.63
2023-03-06 5:22:47,25.10
2023-03-06 5:12:47,24.97
2023-03-06 5:02:47,24.57
2023-03-06 4:52:47,24.45
2023-03-06 4:42:47,24.84
2023-03-06 4:32:47,25.29
2023-03-06 4:22:47,25.00
2023-03-06 4:12:47,24.60
2023-03-06 4:02:47,24.60
2023-03-06 3:52:47,24.75
